id,player_api_id,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
91671,282680,73,78,right,medium,medium,24,12,15,25,23,13,22,14,25,19,33,47,38,67,41,24,53,38,68,10,22,21,5,33,24,13,11,12,73,70,74,80,74
91672,282680,73,78,right,medium,medium,24,12,15,25,23,13,22,14,25,19,33,47,38,67,41,24,53,38,68,10,22,21,5,23,24,13,11,12,73,70,74,80,74
91673,282680,73,78,right,medium,medium,32,25,25,24,22,25,21,25,24,28,33,47,38,66,41,43,53,38,68,25,21,20,25,25,27,25,25,25,72,69,73,79,73
91674,282680,73,76,right,medium,medium,22,25,25,24,22,25,25,25,24,28,33,47,38,66,41,43,53,38,68,25,21,20,25,25,27,25,25,25,72,69,73,79,73
91675,282680,62,69,right,medium,medium,22,25,25,24,22,25,25,25,24,28,33,47,35,57,41,43,53,38,68,25,21,20,25,25,27,25,25,25,62,58,62,69,62
91676,282680,62,69,right,medium,medium,22,25,25,24,22,25,25,25,24,28,33,47,35,57,41,43,53,38,68,25,21,20,25,25,27,25,25,25,62,58,62,69,62
91677,282680,62,69,right,medium,medium,22,25,25,24,22,25,25,25,24,28,33,47,35,57,41,43,53,38,68,25,21,20,25,25,27,25,25,25,62,58,62,69,62
91678,282680,62,69,right,medium,medium,22,25,25,24,22,25,25,25,24,28,33,47,35,57,41,43,53,38,68,25,21,20,25,25,27,25,25,25,62,58,62,69,62
91679,282680,62,69,right,medium,medium,22,25,25,24,22,25,25,25,24,28,33,47,35,57,41,43,53,38,68,25,21,20,25,25,27,25,25,25,62,58,62,69,62
91680,282680,62,69,right,medium,medium,22,25,25,24,22,25,25,25,24,28,33,47,35,57,41,43,53,38,68,25,21,20,25,25,27,25,25,25,62,58,62,69,62
91681,282680,62,69,right,medium,medium,25,25,25,24,22,25,25,25,24,28,33,47,35,57,41,43,53,38,68,25,21,20,25,25,27,25,25,25,62,58,62,69,62
91682,282680,62,69,right,medium,medium,12,11,14,24,22,12,11,13,24,28,60,47,62,57,48,43,53,58,78,9,31,20,12,15,27,12,10,11,62,58,62,69,62
91683,282680,62,69,right,medium,medium,12,11,14,24,22,12,11,13,24,28,60,47,62,57,48,43,53,58,78,9,31,20,12,15,27,12,10,11,62,58,62,69,62
91684,282680,59,62,right,medium,medium,12,11,14,24,22,12,11,13,24,28,33,47,38,52,41,43,53,38,58,9,31,20,12,15,27,12,10,11,57,65,62,61,53
91685,282680,57,62,right,medium,medium,12,11,36,14,12,12,22,13,24,18,36,47,38,52,41,43,53,38,74,9,21,20,12,15,17,10,12,13,57,57,57,61,53
91686,282680,57,62,right,medium,medium,12,11,36,14,12,12,22,13,24,18,36,47,38,52,41,43,53,38,74,9,21,20,12,15,17,10,12,13,57,57,57,61,53
91687,282680,57,62,right,medium,medium,12,11,36,14,12,12,22,13,24,18,36,47,38,52,41,43,53,38,74,9,21,20,12,15,17,10,12,13,57,57,57,61,53
92021,115171,71,71,left,high,medium,69,56,54,71,54,68,71,57,66,72,88,84,82,67,93,72,82,86,44,64,71,72,70,57,68,68,66,76,6,6,6,15,10
92022,115171,71,71,left,high,medium,69,63,54,71,58,68,71,57,66,72,88,84,82,67,93,72,82,86,44,69,71,72,70,57,68,68,66,76,6,6,6,15,10
92023,115171,71,71,left,high,medium,69,63,54,71,58,68,71,57,66,72,88,84,82,67,93,72,82,86,44,69,71,72,70,57,68,68,66,76,6,6,6,15,10
92024,115171,71,71,left,high,medium,69,63,54,71,58,68,71,57,66,72,88,84,82,67,93,72,82,86,51,69,71,72,70,57,68,68,66,76,6,6,6,15,10
92025,115171,72,72,left,high,medium,77,63,54,72,58,68,71,57,66,73,88,84,82,68,93,72,82,86,51,69,71,69,70,57,68,70,66,78,6,6,6,15,10
92026,115171,72,72,left,high,medium,77,63,54,72,58,68,71,57,66,73,88,84,82,68,93,72,82,86,51,69,71,69,70,57,68,70,66,78,6,6,6,15,10
92027,115171,73,73,left,high,medium,77,63,54,72,58,68,71,57,66,73,92,87,82,68,93,72,82,86,51,69,71,69,70,65,68,71,69,78,6,6,6,15,10
92028,115171,72,72,left,high,medium,77,63,54,72,58,68,71,57,66,73,91,83,77,68,93,72,72,77,57,69,71,69,70,58,68,71,69,78,6,6,6,15,10
92029,115171,72,72,left,high,medium,77,63,54,72,58,68,71,57,66,73,91,83,82,68,93,72,72,77,57,69,71,69,70,73,68,71,69,78,6,6,6,15,10
92030,115171,71,75,left,high,medium,77,60,54,70,58,76,71,68,71,73,89,86,83,68,74,72,69,77,65,69,78,69,74,67,71,71,69,78,6,6,6,15,10
92031,115171,73,75,left,high,medium,77,60,54,70,58,76,71,68,71,73,89,84,83,68,74,72,69,77,65,69,78,69,74,67,71,71,69,78,6,6,6,15,10
92032,115171,73,74,left,high,medium,81,56,47,68,58,76,71,68,67,70,86,84,83,79,74,72,69,81,64,71,77,67,72,67,74,69,67,78,5,22,67,22,22
92033,115171,73,74,left,high,medium,83,45,48,69,58,57,71,60,65,73,83,85,83,83,74,49,69,78,62,46,77,59,76,67,61,69,69,78,19,21,65,22,21
92034,115171,68,74,left,high,medium,71,45,48,61,58,57,71,60,68,71,76,79,83,77,74,49,69,73,65,46,74,76,73,67,81,65,67,78,19,21,68,22,21
92035,115171,68,74,left,high,medium,71,45,48,61,58,57,71,60,68,71,76,79,83,77,74,49,69,73,65,46,74,76,73,67,81,65,67,78,19,21,68,22,21
92036,115171,69,74,left,high,medium,71,45,48,61,58,57,71,60,68,71,76,79,83,77,74,49,69,73,77,46,74,76,73,67,81,65,67,78,19,21,68,22,21
92037,115171,69,74,left,high,medium,71,53,48,61,58,65,71,81,68,67,76,79,83,77,74,49,69,73,84,46,74,76,73,67,81,65,70,78,19,21,68,18,21
92039,163843,70,75,right,medium,medium,25,25,25,35,25,25,25,25,23,25,52,47,39,64,40,41,67,32,71,25,54,21,25,25,25,25,25,25,71,67,74,69,73
92040,163843,70,75,right,medium,medium,25,25,25,35,25,25,25,25,23,25,52,47,39,64,40,41,67,32,71,25,54,21,25,25,25,25,25,25,71,67,74,69,73
92041,163843,70,77,right,medium,medium,25,25,25,35,25,25,25,25,23,25,52,47,39,64,40,41,67,32,71,25,54,21,25,25,25,25,25,25,71,67,74,69,73
92042,163843,72,77,right,medium,medium,25,25,25,35,25,25,25,25,23,25,52,47,39,64,40,41,67,32,71,25,54,21,25,25,25,25,25,25,69,74,76,74,71
92043,163843,76,82,right,medium,medium,21,25,25,43,25,25,25,25,23,25,56,52,39,68,63,41,78,32,74,25,54,21,25,44,25,25,25,20,75,74,76,77,78
92044,163843,76,82,right,medium,medium,21,9,25,43,25,25,25,25,23,25,56,52,50,68,63,41,78,32,74,25,54,32,25,44,25,20,25,20,75,74,76,77,78
92045,163843,76,83,right,medium,medium,21,20,20,43,25,20,25,25,74,20,56,52,50,68,63,41,78,32,76,20,59,52,44,44,42,20,20,20,75,74,74,77,78
92046,163843,71,74,right,medium,medium,21,20,20,43,25,20,25,25,74,20,51,49,50,68,63,41,78,32,76,20,59,52,44,44,42,20,20,20,71,68,74,71,73
92047,163843,68,74,right,medium,medium,20,20,20,43,25,20,25,25,64,20,51,49,50,68,63,41,78,56,66,20,59,52,62,44,42,20,20,20,69,65,64,66,71
92048,163843,64,68,right,medium,medium,20,20,20,43,25,20,25,25,55,20,51,49,50,48,63,41,78,56,66,20,59,52,62,44,42,20,20,20,68,56,55,63,70
92049,163843,75,79,right,medium,medium,20,20,20,43,25,20,25,25,65,20,51,49,50,48,63,41,78,56,66,20,59,52,62,44,42,20,20,20,78,66,65,73,83
92050,163843,66,69,right,medium,medium,12,15,7,43,25,6,25,42,57,18,51,49,50,48,63,41,78,56,66,12,59,52,62,44,42,20,17,20,66,66,57,61,68
92052,30989,82,82,left,medium,medium,18,12,18,23,11,27,16,11,21,32,39,43,69,82,56,14,75,35,72,17,37,25,12,67,13,19,10,16,84,78,67,82,85
92053,30989,82,82,left,medium,medium,18,12,11,23,11,21,16,11,21,24,39,41,69,82,56,14,75,35,66,17,37,25,12,60,13,19,10,16,84,78,67,82,85
92054,30989,82,82,left,medium,medium,18,12,11,23,11,21,16,11,21,24,39,41,69,82,56,14,75,35,66,17,37,25,12,60,13,19,10,16,84,78,67,82,85
92055,30989,82,82,left,medium,medium,25,25,25,36,25,25,25,25,31,33,39,41,69,82,56,35,75,35,66,25,37,25,25,25,40,25,25,25,84,78,67,82,83
92056,30989,82,82,left,medium,medium,25,25,25,36,25,25,25,25,31,33,39,41,69,82,56,35,75,35,66,25,37,25,25,25,40,25,25,25,83,77,67,82,82
92057,30989,82,82,left,medium,medium,25,25,25,36,25,25,25,25,31,33,39,41,69,82,56,35,75,35,66,25,37,25,25,25,40,25,25,25,83,77,67,82,82
92058,30989,82,82,left,medium,medium,25,25,25,36,25,25,25,25,31,33,39,41,69,83,56,35,75,35,66,25,37,25,25,25,40,25,25,25,83,77,67,82,82
92059,30989,82,82,left,medium,medium,25,25,25,36,25,25,25,25,31,33,39,41,69,83,56,35,75,35,66,25,37,25,25,25,40,25,25,25,83,77,67,82,86
92060,30989,82,82,left,medium,medium,25,25,25,36,25,25,25,25,31,33,39,41,69,83,56,35,75,35,66,25,37,25,25,25,40,25,25,25,83,77,67,82,86
92061,30989,82,82,left,medium,medium,25,25,25,36,25,25,25,25,31,33,39,41,69,83,56,35,75,35,66,25,37,25,25,25,40,25,25,25,83,77,67,82,86
92062,30989,82,82,left,medium,medium,25,25,25,36,25,25,25,25,31,33,39,41,69,83,56,35,75,35,66,25,37,25,25,25,40,25,25,25,83,77,67,82,86
92063,30989,83,83,left,medium,medium,18,12,11,36,11,10,16,11,31,35,39,41,69,74,56,35,75,35,66,17,37,25,12,14,40,19,10,16,84,78,68,82,87
92064,30989,83,83,left,medium,medium,18,12,11,36,11,10,16,11,31,35,59,48,72,74,67,35,75,35,66,17,45,25,12,33,40,19,10,16,84,78,68,82,87
92065,30989,82,83,left,medium,medium,18,12,11,36,11,9,16,11,31,35,59,48,72,74,67,35,75,35,66,17,45,25,12,33,35,19,8,16,84,80,68,82,84
92066,30989,85,86,left,medium,medium,18,12,11,33,11,9,16,11,31,27,59,48,72,70,65,35,76,54,66,17,45,25,12,41,35,19,8,16,85,82,75,84,85
92067,30989,86,88,left,medium,medium,18,18,14,45,11,21,16,11,40,31,55,55,66,70,66,45,75,54,66,17,70,30,20,41,25,9,20,16,87,87,77,86,88
92068,30989,87,88,left,medium,medium,18,18,37,55,22,21,16,11,40,31,50,52,60,70,66,71,75,64,66,17,70,30,20,63,25,23,20,16,88,87,78,87,90
92069,30989,89,90,left,medium,medium,20,20,37,38,22,36,16,11,75,40,73,66,60,84,66,45,75,61,79,21,74,76,86,63,83,23,20,16,91,89,75,91,92
92070,30989,89,90,left,medium,medium,20,20,37,55,22,36,16,11,75,40,76,66,60,84,66,71,75,61,79,37,74,76,86,63,83,23,20,16,91,89,75,91,92
92071,30989,87,89,left,medium,medium,20,20,37,75,22,36,16,11,81,40,76,66,60,80,66,71,75,81,79,37,74,76,75,63,78,23,20,16,87,87,81,88,90
92072,30989,87,91,left,medium,medium,20,20,37,75,22,36,16,11,81,40,76,66,60,80,66,71,75,81,79,37,74,76,75,63,78,23,20,16,87,87,81,88,90
92073,30989,79,80,right,medium,medium,20,20,48,59,22,36,16,11,78,46,68,62,60,74,66,69,75,78,76,20,74,76,29,63,71,23,20,16,79,78,78,79,80
92074,30989,79,80,right,medium,medium,18,18,48,59,22,36,16,71,78,46,68,62,60,74,66,69,75,78,76,17,74,76,29,63,71,23,20,16,79,78,78,79,80
92075,45245,65,65,right,medium,medium,25,25,25,25,25,25,24,25,25,23,33,32,54,64,36,25,73,39,54,25,32,29,25,25,25,25,25,25,68,63,61,63,66
92076,45245,65,65,right,medium,medium,25,25,25,25,25,25,24,25,25,23,33,32,54,65,36,25,73,39,54,25,32,29,25,25,25,25,25,25,68,64,61,63,67
92077,45245,66,66,right,medium,medium,25,25,25,25,25,25,24,25,25,23,33,32,54,70,36,25,73,39,54,25,32,29,25,25,25,25,25,25,68,64,61,64,67
92078,45245,66,66,right,medium,medium,25,25,25,25,25,25,24,25,25,23,33,32,54,70,36,25,73,39,54,25,32,29,25,25,25,25,25,25,68,64,61,64,67
92079,45245,66,72,right,medium,medium,25,7,7,25,9,6,24,25,25,23,33,32,54,70,36,25,73,39,54,6,32,29,7,25,25,9,25,28,68,64,61,64,67
92080,45245,65,66,right,medium,medium,20,20,20,20,9,20,24,25,61,23,33,32,54,70,36,20,73,28,55,20,32,54,30,25,49,20,25,28,65,64,61,62,66
92081,45245,64,66,right,medium,medium,20,20,20,20,9,20,24,25,60,23,33,32,54,70,36,20,73,28,55,20,32,54,30,25,49,20,25,28,64,63,60,62,66
92082,45245,60,66,right,medium,medium,20,20,20,20,9,20,24,25,60,23,20,32,54,70,36,20,73,28,50,20,32,54,30,25,49,20,25,28,57,60,60,61,58
92083,45245,60,66,right,medium,medium,20,20,20,20,9,20,24,25,60,23,20,32,54,70,36,20,73,28,50,20,32,54,30,25,49,20,25,28,57,60,60,61,58
92084,45245,60,66,right,medium,medium,20,20,20,20,9,20,24,25,60,23,20,32,54,70,36,20,73,28,50,20,32,54,30,25,49,20,25,28,57,60,60,61,58
92093,39401,71,71,right,medium,medium,25,25,25,32,25,25,25,25,31,22,46,48,50,69,50,36,70,30,64,25,40,20,25,25,28,25,25,25,70,67,64,72,75
92094,39401,72,72,right,medium,medium,25,25,25,35,25,25,25,25,34,25,46,48,50,70,50,40,70,30,64,25,40,20,25,25,29,25,25,25,71,68,64,73,76
92095,39401,72,72,right,medium,medium,25,25,25,35,25,25,25,25,34,25,46,48,50,70,50,40,70,30,64,25,40,20,25,25,29,25,25,25,71,68,64,73,76
92096,39401,72,72,right,medium,medium,25,25,25,35,25,25,25,25,34,25,46,48,50,70,50,40,70,30,64,25,40,20,25,25,29,25,25,25,72,68,64,74,77
92097,39401,72,72,right,medium,medium,25,25,25,35,25,25,25,25,34,25,46,48,50,70,50,40,70,30,64,25,40,20,25,25,29,25,25,25,72,68,64,74,77
92098,39401,75,75,right,medium,medium,25,25,25,35,25,25,25,25,34,25,46,48,50,70,50,21,70,30,64,25,40,20,25,25,29,25,25,25,72,69,65,82,79
92099,39401,79,83,right,medium,medium,25,25,25,35,25,13,28,25,34,25,50,58,50,70,55,21,72,55,60,25,59,20,21,25,37,9,25,25,80,77,72,82,82
92100,39401,79,80,right,medium,medium,25,25,33,35,21,29,28,5,34,25,50,58,50,70,55,21,72,55,68,25,59,31,21,25,37,23,31,22,80,77,72,82,82
92101,39401,73,76,right,medium,medium,32,22,33,35,21,29,28,5,70,25,59,47,50,71,55,21,72,60,71,26,39,61,11,25,47,23,31,22,70,70,70,76,78
92102,39401,69,73,right,medium,medium,32,22,33,35,21,29,28,5,75,25,31,47,50,33,55,21,72,69,71,26,39,61,11,25,47,23,31,22,65,70,75,68,78
92103,39401,66,72,right,medium,medium,32,22,33,35,21,29,28,5,75,25,31,47,50,33,55,21,72,69,71,26,39,61,11,25,47,23,31,22,60,70,75,64,76
92104,39401,66,72,right,medium,medium,32,22,33,35,21,29,28,5,75,25,31,47,50,33,55,21,72,69,71,26,39,61,11,25,47,23,31,22,60,70,75,64,76
92105,39401,68,72,right,medium,medium,32,22,33,35,21,29,28,5,75,25,31,47,50,33,55,21,72,69,71,26,39,61,11,25,47,23,31,22,60,70,75,64,76
92106,39401,68,72,right,medium,medium,32,19,33,35,21,29,28,47,75,25,31,47,50,33,55,21,72,69,71,26,39,61,11,25,47,23,31,22,60,70,75,64,76
92451,23932,69,69,right,medium,medium,13,10,11,25,11,11,13,17,24,24,34,36,23,65,35,27,58,30,65,12,26,13,5,21,35,12,13,12,73,67,69,72,67
92452,23932,69,69,right,medium,medium,13,10,11,25,11,11,13,17,24,24,34,36,23,65,35,27,58,30,65,12,26,13,5,21,35,12,13,12,73,67,69,72,67
92453,23932,70,70,right,medium,medium,13,10,11,25,11,11,13,17,24,24,48,52,23,69,35,27,67,35,67,12,45,26,13,21,41,12,13,12,73,67,69,72,67
92454,23932,72,72,right,medium,medium,13,10,11,25,11,11,13,17,24,24,48,52,23,69,35,27,67,35,67,12,45,26,13,21,41,12,13,12,75,70,69,73,73
92455,23932,73,73,right,medium,medium,25,25,25,24,25,25,25,25,23,23,50,52,23,68,35,26,67,35,67,25,44,25,25,20,40,25,25,25,76,69,68,72,76
92456,23932,73,73,right,medium,medium,25,25,25,24,25,25,25,25,23,23,50,52,23,68,35,26,67,35,67,25,44,25,25,32,40,25,25,25,76,69,68,72,76
92457,23932,73,73,right,medium,medium,25,25,25,24,25,25,25,25,23,23,50,52,23,68,35,26,67,35,71,25,44,25,25,32,40,25,25,25,76,69,68,72,76
92458,23932,73,73,right,medium,medium,25,25,25,24,25,25,25,25,23,23,50,52,23,68,35,26,67,35,71,25,44,25,25,32,40,25,25,25,76,69,68,73,76
92459,23932,73,73,right,medium,medium,25,25,25,24,25,25,25,25,23,23,50,52,23,68,35,26,67,35,72,25,44,25,25,32,40,25,25,25,76,69,68,73,76
92460,23932,73,73,right,medium,medium,25,25,25,24,25,25,25,25,23,23,50,52,43,68,60,26,67,35,72,25,44,25,25,32,40,25,25,25,76,69,68,73,76
92461,23932,73,73,right,medium,medium,12,18,10,24,10,10,12,16,23,23,50,52,43,65,60,26,67,50,72,11,44,25,12,32,40,11,12,11,76,69,68,74,75
92462,23932,73,73,right,medium,medium,12,18,10,24,10,10,12,16,23,23,50,52,43,65,60,26,67,50,72,11,44,25,12,32,40,11,12,11,75,69,68,74,75
92463,23932,73,73,right,medium,medium,12,18,10,24,10,10,12,16,23,23,50,52,43,56,60,26,67,50,72,11,44,25,12,32,40,11,12,11,75,70,69,75,75
92464,23932,73,73,right,medium,medium,12,18,10,24,10,10,12,16,23,23,50,52,43,56,60,26,67,50,72,11,44,25,12,32,40,11,12,11,75,70,69,75,75
92465,23932,73,73,right,medium,medium,12,18,10,24,10,10,12,16,23,23,50,52,43,56,60,26,67,50,72,11,44,25,12,32,40,11,12,11,75,70,69,75,75
92466,23932,72,72,right,medium,medium,12,18,10,25,10,10,12,15,23,23,50,52,43,56,60,26,67,50,72,11,44,25,12,32,40,11,12,11,75,70,69,75,74
92467,23932,72,72,right,medium,medium,12,18,10,25,10,10,12,15,23,23,50,52,43,56,60,26,67,50,72,11,44,25,12,32,40,11,12,11,75,70,69,75,74
92468,23932,73,73,right,medium,medium,12,18,10,25,10,10,12,15,23,23,50,52,43,58,60,26,67,50,72,11,44,25,12,32,26,11,12,11,77,71,70,75,73
92469,23932,77,77,right,medium,medium,12,18,10,25,10,10,12,15,23,23,50,52,43,58,60,26,67,50,72,11,44,25,12,43,26,11,12,11,81,77,72,79,78
92470,23932,78,78,right,medium,medium,12,18,10,25,10,10,12,15,23,23,50,52,43,44,60,26,67,50,72,11,44,25,12,43,26,11,12,11,82,79,78,80,80
92471,23932,79,81,right,medium,medium,12,18,10,25,10,10,12,15,23,23,50,52,43,44,54,26,67,50,72,11,44,25,12,43,26,11,12,11,82,79,78,80,82
92472,23932,79,81,right,medium,medium,12,18,10,25,9,9,12,15,23,23,50,52,43,44,54,26,67,50,72,11,44,25,12,70,26,11,12,11,82,79,78,80,82
92473,23932,80,81,right,medium,medium,22,22,22,25,9,22,12,15,78,23,50,52,43,44,54,26,67,68,72,22,44,75,58,70,70,22,22,11,83,81,78,79,86
92474,23932,80,81,right,medium,medium,22,22,22,25,9,22,12,15,78,23,50,52,43,44,54,26,67,68,72,22,44,75,58,70,70,22,22,11,81,81,78,79,84
92475,23932,78,81,right,medium,medium,22,22,25,25,9,22,12,15,78,23,50,52,43,44,54,26,67,68,72,22,44,75,58,70,70,22,24,11,78,80,78,78,83
92476,23932,79,81,right,medium,medium,22,22,25,25,9,22,12,15,78,23,50,52,43,44,54,26,67,68,72,22,44,75,58,70,70,22,24,11,78,80,78,78,83
92477,23932,81,83,right,medium,medium,22,18,25,25,9,15,12,70,90,23,70,70,43,44,54,26,67,68,72,38,44,75,58,70,70,26,34,11,78,80,90,81,86
92536,30990,75,75,right,medium,medium,14,12,12,30,8,21,15,22,22,24,31,32,52,69,68,29,56,22,62,16,22,22,14,51,21,12,13,14,75,74,74,76,77
92537,30990,74,74,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,68,68,28,56,22,62,25,21,21,25,25,20,25,25,25,74,73,73,75,76
92538,30990,74,74,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,68,68,28,56,22,62,25,21,21,25,25,20,25,25,25,74,73,73,75,76
92539,30990,74,74,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,68,68,28,56,22,62,25,21,21,25,25,20,25,25,25,74,73,73,75,76
92540,30990,75,75,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,68,68,28,56,22,62,25,21,21,25,25,20,25,25,25,76,73,73,75,76
92541,30990,75,75,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,68,68,28,56,22,62,25,21,21,25,25,20,25,25,25,77,74,74,76,77
92542,30990,75,75,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,68,68,28,56,22,62,25,21,21,25,25,20,25,25,25,77,74,74,76,77
92543,30990,75,75,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,42,68,28,56,22,62,25,21,21,25,25,20,25,25,25,77,78,76,76,77
92544,30990,73,73,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,42,68,28,56,22,62,25,21,21,25,25,20,25,25,25,77,74,76,73,75
92545,30990,73,73,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,42,68,28,56,22,62,25,21,21,25,25,20,25,25,25,77,74,76,73,75
92546,30990,72,72,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,42,68,28,56,22,62,25,21,21,25,25,20,25,25,25,77,74,76,72,74
92547,30990,72,72,right,medium,medium,25,25,25,29,25,20,25,21,21,23,31,32,52,42,68,28,56,22,62,25,21,21,25,25,20,25,25,25,77,74,76,72,74
92548,30990,74,72,right,medium,medium,9,7,25,29,24,20,32,21,21,23,21,21,52,42,68,28,56,22,62,25,21,21,25,25,20,25,8,9,80,75,79,74,73
92549,30990,76,79,right,medium,medium,20,20,20,29,24,20,32,21,79,23,21,21,52,42,68,28,56,22,62,20,21,38,22,25,64,20,20,9,80,77,79,75,76
92550,30990,76,76,right,medium,medium,20,20,20,29,24,20,32,21,79,23,21,21,52,42,68,28,56,22,62,20,21,38,22,25,64,20,20,9,80,77,79,75,76
92551,30990,73,75,right,medium,medium,20,20,20,29,24,20,32,21,71,23,21,21,52,42,68,28,56,22,62,20,21,38,22,25,64,24,27,9,81,73,71,73,71
92552,30990,75,75,right,medium,medium,20,20,20,29,24,20,32,21,72,23,21,21,52,42,68,28,56,22,62,20,21,38,22,25,64,24,27,9,82,75,72,74,72
92553,30990,75,75,right,medium,medium,9,7,11,29,24,20,32,64,72,23,21,21,52,42,68,28,56,22,62,15,21,38,22,25,64,24,27,9,82,75,72,74,72
93794,163604,68,72,right,medium,medium,12,14,12,32,15,12,19,16,28,27,59,52,63,65,64,13,67,44,58,11,13,25,18,36,19,15,11,12,70,68,62,64,74
93795,163604,68,72,right,medium,medium,12,14,12,32,15,12,19,16,28,27,59,52,63,65,64,13,67,44,58,11,13,25,18,36,19,15,11,12,70,68,62,63,74
93796,163604,68,72,right,medium,medium,12,14,12,32,15,12,19,16,28,27,59,52,63,65,64,13,67,44,58,11,13,25,18,13,19,15,11,12,70,68,62,63,74
93797,163604,68,74,right,medium,medium,12,14,12,32,15,12,19,16,28,27,59,52,63,65,64,13,67,44,58,11,13,25,18,13,19,15,11,12,70,68,62,63,74
93798,163604,68,75,right,medium,medium,12,14,12,32,15,12,19,16,28,27,59,52,63,65,64,13,67,44,58,11,13,25,18,13,19,15,11,12,70,68,62,63,74
93799,163604,67,74,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,68,67,61,62,73
93800,163604,67,74,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,68,67,61,62,73
93801,163604,68,75,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,68,69,64,62,73
93802,163604,68,75,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,67,69,61,64,73
93803,163604,68,76,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,67,69,61,64,73
93804,163604,68,72,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,67,69,61,66,73
93805,163604,68,72,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,67,69,61,66,73
93806,163604,66,72,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,67,69,61,63,73
93807,163604,65,72,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,66,69,61,63,68
93808,163604,65,70,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,66,69,61,63,68
93809,163604,66,74,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,68,69,61,66,69
93810,163604,66,77,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,68,69,61,66,69
93811,163604,66,77,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,68,69,61,64,69
93812,163604,66,77,right,medium,medium,25,25,25,31,25,25,25,25,27,26,59,52,63,64,64,25,67,44,58,25,25,24,25,25,25,25,25,25,69,69,61,64,69
93813,163604,66,76,right,medium,medium,11,13,11,31,14,11,18,15,27,26,59,51,60,64,64,12,67,55,58,10,12,24,17,12,18,14,10,11,67,69,61,64,69
93814,163604,67,76,right,medium,medium,11,13,11,31,14,11,18,15,27,26,59,51,60,57,64,12,67,55,58,10,12,24,17,12,18,14,10,11,68,67,65,65,70
93815,163604,66,74,right,medium,medium,11,13,11,31,14,11,18,15,27,26,59,51,60,57,64,12,67,55,58,10,12,24,17,12,18,14,10,11,67,66,65,64,68
93816,163604,65,74,right,medium,medium,11,13,11,31,14,11,18,15,27,26,59,51,60,57,64,12,67,55,58,10,12,24,17,12,18,14,10,11,67,64,63,64,68
93817,163604,65,74,right,medium,medium,11,13,11,31,14,11,18,15,27,26,59,51,60,55,64,12,67,55,58,10,12,24,17,12,18,14,10,11,67,64,65,64,68
93818,163604,64,74,right,medium,medium,11,13,11,31,14,11,18,15,27,26,59,51,60,55,64,12,67,55,58,10,12,24,17,12,18,14,10,11,67,58,65,64,68
93819,163604,64,74,right,medium,medium,11,13,11,31,14,11,18,15,27,26,59,51,60,55,64,12,67,55,58,10,12,24,17,12,18,14,10,11,67,58,65,64,68
